Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"International tourism, number of arrivals",ST.INT.ARVL,Solomon Islands,SLB,..,5199.99980926514,22899.9996185303,23899.9996185303,24399.9996185303,20100.0003814697,21600.0003814697,23200.0007629395,25700.0007629395,27899.9996185303,28899.9996185303,..
"International tourism, number of arrivals",ST.INT.ARVL,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,South Africa,ZAF,..,6001000,12097000,13069000,14318000,14530000,13952000,15121000,14975000,15004000,14797000,..
"International tourism, number of arrivals",ST.INT.ARVL,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Spain,ESP,..,74580000,99187000,98128000,103231000,107144000,109834000,115561000,121717000,124456000,126170000,..
"International tourism, number of arrivals",ST.INT.ARVL,Sri Lanka,LKA,..,445000,976000,1133000,1415000,1665000,1993000,2168000,2248000,2521000,2027000,..
"International tourism, number of arrivals",ST.INT.ARVL,St. Kitts and Nevis,KNA,..,247000,723000,666000,695000,818000,1036000,1055000,1194000,1278000,1107000,..
"International tourism, number of arrivals",ST.INT.ARVL,St. Lucia,LCA,..,727000,950000,889000,921000,987000,1031000,948000,1064000,1165000,1220000,..
"International tourism, number of arrivals",ST.INT.ARVL,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,St. Vincent and the Grenadines,VCT,..,256000,208000,200000,200000,205000,207000,227000,303000,356000,392000,..
"International tourism, number of arrivals",ST.INT.ARVL,Sudan,SDN,..,38000,536000,575000,591000,684000,741000,800000,813000,836000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Suriname,SUR,..,72000,221000,240000,250000,253000,229000,257000,279000,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Sweden,SWE,..,3828000,11567000,12372000,10980000,10522000,6482000,6782000,7054000,7440000,7616000,..
"International tourism, number of arrivals",ST.INT.ARVL,Switzerland,CHE,..,7821000,8534000,8566000,8967000,9158000,9305000,10402000,11133000,11715000,11818000,..
"International tourism, number of arrivals",ST.INT.ARVL,Syrian Arab Republic,SYR,..,3412000,6476000,..,..,..,..,1043000,1291000,1802000,2424000,..
"International tourism, number of arrivals",ST.INT.ARVL,Tajikistan,TJK,..,7699.99980926514,183000,244000,208000,213000,414000,344000,431000,1035000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Tanzania,TZA,..,501000,868000,1077000,1096000,1140000,1137000,1284000,1327000,1506000,1527000,..
"International tourism, number of arrivals",ST.INT.ARVL,Thailand,THA,..,9579000,19230000,22354000,26547000,24810000,29923000,32530000,35592000,38178000,39916000,..
"International tourism, number of arrivals",ST.INT.ARVL,Timor-Leste,TLS,..,..,51000,58000,79000,60000,61599.9984741211,65599.9984741211,73900.0015258789,74599.9984741211,74800.0030517578,..
"International tourism, number of arrivals",ST.INT.ARVL,Togo,TGO,..,60000,300000,235000,327000,282000,273000,338000,514000,573000,876000,..
"International tourism, number of arrivals",ST.INT.ARVL,Tonga,TON,..,43000,68400.0015258789,57200.0007629395,59700.0007629395,65800.0030517578,72599.9984741211,86699.9969482422,86599.9984741211,77300.0030517578,94000,..
"International tourism, number of arrivals",ST.INT.ARVL,Trinidad and Tobago,TTO,..,503000,491000,504000,467000,455000,519000,492000,465000,501000,480000,..
"International tourism, number of arrivals",ST.INT.ARVL,Tunisia,TUN,..,5058000,5746000,6999000,7352000,7163000,5359000,5724000,7052000,8299000,9429000,..
"International tourism, number of arrivals",ST.INT.ARVL,Turkey,TUR,..,10428000,36769000,37715000,39861000,41627000,41114000,30907000,37970000,46113000,51747000,..
"International tourism, number of arrivals",ST.INT.ARVL,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Turks and Caicos Islands,TCA,..,..,1010000,968000,1069000,1330000,1316000,1296000,1243000,1463000,1599000,..
"International tourism, number of arrivals",ST.INT.ARVL,Tuvalu,TUV,..,1100.00002384186,1200.00004768372,1100.00002384186,1299.99995231628,1399.99997615814,2400.00009536743,2500,2500,2700.00004768372,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Uganda,UGA,..,193000,1151000,1197000,1206000,1266000,1303000,1323000,1402000,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Ukraine,UKR,..,11691000,24535000,25061000,26025000,13227000,13025000,13734000,14579000,14342000,13710000,..
"International tourism, number of arrivals",ST.INT.ARVL,United Arab Emirates,ARE,..,3907000,..,..,..,16232000,17472000,18967000,20394000,21286000,21553000,..
"International tourism, number of arrivals",ST.INT.ARVL,United Kingdom,GBR,..,25209000,31886000,32221000,33567000,35337000,36792000,39129000,41080000,40283000,40857000,..
"International tourism, number of arrivals",ST.INT.ARVL,United States,USA,..,78343000,147271421.875,171629890.625,179309906.25,178311359.375,176864531.25,175261484.375,174291750,169324921.875,166009000,..
"International tourism, number of arrivals",ST.INT.ARVL,Uruguay,URY,..,2236000,3244000,3155000,3242000,3195000,3286000,3632000,4219000,3954000,3480000,..
"International tourism, number of arrivals",ST.INT.ARVL,Uzbekistan,UZB,..,302000,1393000,1895000,1969000,1862000,1918000,2027000,2690000,5346000,6749000,..
"International tourism, number of arrivals",ST.INT.ARVL,Vanuatu,VUT,..,106000,248899.993896484,321000,357000,329000,287000,351000,333000,350000,256000,..
"International tourism, number of arrivals",ST.INT.ARVL,"Venezuela, RB",VEN,..,602000,625000,1061000,1085000,967000,882000,681000,429000,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Vietnam,VNM,..,2140000,6014000,6848000,7572000,7874000,7944000,10013000,12922000,15498000,18009000,..
"International tourism, number of arrivals",ST.INT.ARVL,Virgin Islands (U.S.),VIR,..,2396000,2686000,2640000,2702000,2814000,2643000,2574000,1954000,1922000,2074000,..
"International tourism, number of arrivals",ST.INT.ARVL,West Bank and Gaza,PSE,..,310000,449000,490000,545000,556000,432000,400000,503000,606000,688000,..
"International tourism, number of arrivals",ST.INT.ARVL,"Yemen, Rep.",YEM,..,..,1175000,1282000,1323000,1218000,398000,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Zambia,ZMB,..,457000,920000,859000,915000,947000,932000,956000,1009000,1072000,1266000,..
"International tourism, number of arrivals",ST.INT.ARVL,Zimbabwe,ZWE,..,1967000,2423000,1794000,1833000,1880000,2057000,2168000,2423000,2580000,2294000,..
"International tourism, number of arrivals",ST.INT.ARVL,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Arab World,ARB,..,41402657.7413151,84657021.5182061,94573456.5675326,94519121.5591786,100719164.937096,96757390.6070745,94989926.0523148,101336098.205896,109134074.924429,116080347.451054,..
"International tourism, number of arrivals",ST.INT.ARVL,Caribbean small states,CSS,..,11115377.4429236,15421000,15540000,15674000,16644000,17200000,17638000,18488000,19669834.9167994,19819087.2645395,..
"International tourism, number of arrivals",ST.INT.ARVL,Central Europe and the Baltics,CEB,..,206946379.303475,219665361.603973,230513827.817575,239484451.83792,247176982.109666,265484205.126514,282858334.211699,293799709.735875,301502122.473578,314638365.070248,..
"International tourism, number of arrivals",ST.INT.ARVL,Early-demographic dividend,EAR,..,190532159.652663,251178035.987064,266770386.702611,276291315.740777,298030473.740635,305091375.489381,301876958.468592,326787964.841898,350576700.187856,369336988.869679,..
"International tourism, number of arrivals",ST.INT.ARVL,East Asia & Pacific,EAS,..,168432327.30898,325108334.864517,342226043.572655,360414450.438963,378699335.732179,396249901.167413,418805639.100988,446066533.181698,476456920.292366,487076537.178296,..
"International tourism, number of arrivals",ST.INT.ARVL,East Asia & Pacific (excluding high income),EAP,..,116421087.842081,208104879.671003,211812934.935693,217359645.697795,219559756.918261,232431016.335594,246180646.431049,267153312.47725,281199029.452992,292914980.541575,..
"International tourism, number of arrivals",ST.INT.ARVL,East Asia & Pacific (IDA & IBRD countries),TEA,..,115003793.581311,205579341.494662,209241254.207409,214707691.911048,216910068.264192,229647313.022813,243210273.65424,263902389.631473,277746440.562292,289303382.62936,..
"International tourism, number of arrivals",ST.INT.ARVL,Euro area,EMU,..,..,508494434.967541,513787450.677895,532531225.564768,548378758.001446,564125526.923066,583438533.975619,610362150.047755,631498886.527501,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Europe & Central Asia,ECS,..,734616092.110147,904411098.948879,929785345.062981,964683666.056702,981440067.899437,1010743319.53255,1038921833.17937,1095570940.91058,1140489222.88875,1183445651.59356,..
"International tourism, number of arrivals",ST.INT.ARVL,Europe & Central Asia (excluding high income),ECA,..,55790718.0173206,124756942.443259,134077664.447496,142909183.472923,132250688.883902,133266467.338969,123699921.85543,138340369.823847,157161038.903091,167840542.499051,..
"International tourism, number of arrivals",ST.INT.ARVL,Europe & Central Asia (IDA & IBRD countries),TEC,..,184862369.943709,244613637.334893,258162825.8817,273230051.698476,267358702.808583,278093946.312742,273990187.585216,294363738.789145,314522981.238698,331270663.506501,..
"International tourism, number of arrivals",ST.INT.ARVL,European Union,EUU,..,..,739701833.34002,756293169.534043,780872157.346365,806007533.627081,832208136.96025,866488537.263251,906805887.889693,934880666.110996,966435420.872104,..
"International tourism, number of arrivals",ST.INT.ARVL,Fragile and conflict affected situations,FCS,..,13505529.4291187,30195703.4476489,32495594.6442911,33639940.6375117,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Heavily indebted poor countries (HIPC),HPC,..,7983721.28109259,19487567.5804952,20895802.2608465,21753357.4265662,22332226.8306475,24138394.0536405,25844799.6434317,27715295.7001568,30172426.8899472,..,..
"International tourism, number of arrivals",ST.INT.ARVL,High income,HIC,..,913778548.067496,1141594645.65962,1203509909.80544,1253044696.83855,1302343049.37643,1337902715.24496,1387672240.39731,1437810056.09716,1476590664.42808,1503831194.31233,..
"International tourism, number of arrivals",ST.INT.ARVL,IBRD only,IBD,..,464355687.889038,626071645.147058,647942871.965748,668823199.940988,677352994.526127,704645262.230119,726219990.3822,780972356.864057,817056600.091568,844994594.408097,..
"International tourism, number of arrivals",ST.INT.ARVL,IDA & IBRD total,IBT,..,494290124.294076,686294462.141133,712607996.970387,737145782.100463,749149892.442613,782103172.042801,803782503.913457,865281963.033055,913483020.506311,948013547.284833,..
"International tourism, number of arrivals",ST.INT.ARVL,IDA blend,IDB,..,7834409.05123779,14794000,15378000,14703638.6344713,15387603.2472939,17047471.1890463,16898087.3422519,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,IDA only,IDX,..,15298382.9246952,39452476.2197303,43798747.5956942,48731058.9137042,52121539.591356,56521288.6710475,56088358.1276066,60897176.7079509,70833719.9412822,76844519.6247282,..
"International tourism, number of arrivals",ST.INT.ARVL,IDA total,IDA,..,23224398.7451338,53959672.7869975,58626199.0178811,62420299.8766132,66367045.6243825,72390962.7708178,71814126.6865963,78430605.2746395,93659535.3508864,101793852.130086,..
"International tourism, number of arrivals",ST.INT.ARVL,Late-demographic dividend,LTE,..,284253258.605209,394674498.454181,413361747.602807,430928983.189796,437115970.846172,460461683.614631,479145118.671706,508820312.733723,532235103.181661,549832276.924527,..
"International tourism, number of arrivals",ST.INT.ARVL,Latin America & Caribbean,LCN,..,161344137.842191,155232839.542728,159169038.327976,162604211.810529,171230247.416713,182041193.413702,193554774.870654,202719237.692813,201521995.844666,201852567.05797,..
"International tourism, number of arrivals",ST.INT.ARVL,Latin America & Caribbean (excluding high income),LAC,..,135859883.62372,122833000,125957000,128467000,135328599.975586,144150000,154632000,163005000,162546006.395682,163166702.342003,..
"International tourism, number of arrivals",ST.INT.ARVL,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,142004691.925374,131390000,134737000,137445000,144459599.975586,154385000,165767000,175407000,173716175.278622,172906908.81459,..
"International tourism, number of arrivals",ST.INT.ARVL,Least developed countries: UN classification,LDC,..,8565514.59549873,23599037.4667541,26425771.7782499,29468424.7968535,32161212.3014829,34049200.3509374,33156098.9276708,35121503.4568649,39299842.5948526,41000895.3695198,..
"International tourism, number of arrivals",ST.INT.ARVL,Low & middle income,LMY,..,360569901.836467,558876355.537884,580842287.563558,598979995.478261,605978378.883198,627769371.108027,642928500.021158,697719448.841492,746305248.770535,776460093.148882,..
"International tourism, number of arrivals",ST.INT.ARVL,Low income,LIC,..,7770818.18841383,20193640.470143,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Lower middle income,LMC,..,49965181.0912237,105266470.804769,114228558.52243,118688283.553312,115471516.251093,118219435.257699,118941836.336343,134927827.500137,154398641.04134,166759481.547008,..
"International tourism, number of arrivals",ST.INT.ARVL,Middle East & North Africa,MEA,..,45831356.3862959,89459860.3998669,99646496.1773821,100658078.677632,106497610.55577,102958084.434745,101072316.21749,108212301.306496,118827483.343392,127987047.716571,..
"International tourism, number of arrivals",ST.INT.ARVL,Middle East & North Africa (excluding high income),MNA,..,25562863.2253306,50207090.0907991,53340485.6904072,51816035.9211596,51905998.4817894,47179965.2967029,42538915.673321,49917442.874597,60463911.8981752,67608256.1787089,..
"International tourism, number of arrivals",ST.INT.ARVL,Middle East & North Africa (IDA & IBRD countries),TMN,..,25260352.3002132,49760591.1209119,52850865.7070947,51259297.8905517,51336211.4737697,46750239.0743993,42138717.6863368,49408200.5097574,59850935.7672056,66910597.2929825,..
"International tourism, number of arrivals",ST.INT.ARVL,Middle income,MIC,..,347394981.118372,532656953.894911,553333768.31807,570622308.401752,577264831.302143,598674728.756589,612988911.107481,665251687.25118,709444078.384598,738732258.013507,..
"International tourism, number of arrivals",ST.INT.ARVL,North America,NAC,..,127520000,172989421.875,197557890.625,205052906.25,204449359.375,205016531.25,206045484.375,206060750,201364921.875,199244000,..
"International tourism, number of arrivals",ST.INT.ARVL,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,OECD members,OED,..,898336238.822023,1019162411.41813,1068998546.06625,1108617703.80728,1141890944.95873,1177606084.87144,1220720319.10992,1274720884.54598,1306540311.37789,1338831081.94813,..
"International tourism, number of arrivals",ST.INT.ARVL,Other small states,OSS,..,22028654.6392303,33747412.9930026,36199883.0066766,39516963.5989652,42941757.4901031,43653648.1222278,46851127.1015183,49979552.7638719,51524462.8351512,51930012.4665974,..
"International tourism, number of arrivals",ST.INT.ARVL,Pacific island small states,PSS,..,..,1427095.93276674,1519503.13739346,1571298.37390325,1590536.61141141,1675831.86865082,1836886.92745203,1885809.47177424,1928869.84006484,1752269.77187474,..
"International tourism, number of arrivals",ST.INT.ARVL,Post-demographic dividend,PST,..,745500956.77357,994042514.717074,1040611729.01327,1080304353.78184,1105378388.11543,1128129854.07553,1175947745.43724,1223167398.08182,1257774889.54502,1275198369.71218,..
"International tourism, number of arrivals",ST.INT.ARVL,Pre-demographic dividend,PRE,..,7836650.59517142,20093300.3505309,21339533.62322,20780542.2066995,21408619.2301547,24064888.6903973,24362726.9411335,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Small states,SST,..,34760606.145745,51413349.8144921,53990321.1789969,57365539.3835615,61764971.8043091,63174458.31847,66928246.6779619,70955544.7142554,73804828.3003258,74170634.245252,..
