"Bolivia (Plurinational State of)","Lower respiratory infections","44662 [24537–68132]","24773 [13610–37791]","19889 [10927–30341]","20868 [11465–31834]","11079 [6087–16901]","9789 [5378–14933]","410 [225–626]","454 [250–693]","366 [201–558]","401 [220–612]","456 [250–696]","350 [192–533]"
"Bolivia (Plurinational State of)","Trachea, bronchus, lung cancers","1158 [625–1797]","556 [300–862]","603 [325–935]","","","","11 [6–17]","10 [5–16]","11 [6–17]","14 [7–21]","14 [7–22]","14 [7–21]"
"Bolivia (Plurinational State of)","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Bolivia (Plurinational State of)","Ischaemic heart disease","38081 [31990–44015]","23296 [19503–27073]","14785 [12268–17167]","","","","350 [294–404]","427 [358–497]","272 [226–316]","438 [368–506]","554 [464–644]","327 [271–379]"
"Bolivia (Plurinational State of)","Stroke","18765 [15245–22566]","9671 [7870–11623]","9093 [7373–10985]","","","","172 [140–207]","177 [144–213]","167 [136–202]","214 [174–257]","225 [183–270]","203 [164–245]"
"Bolivia (Plurinational State of)","Chronic obstructive pulmonary disease","8893 [4539–14433]","4750 [2424–7708]","4143 [2115–6724]","","","","82 [42–133]","87 [44–141]","76 [39–124]","100 [51–162]","112 [57–182]","89 [45–144]"
"Bosnia and Herzegovina","Total","61812 [53096–70467]","36468 [31579–41679]","25344 [21197–29404]","","","","1758 [1510–2004]","2113 [1829–2414]","1415 [1184–1642]","1005 [864–1146]","1355 [1173–1549]","699 [584–811]"
"Bosnia and Herzegovina","Lower respiratory infections","1737 [1122–2413]","957 [619–1330]","779 [504–1083]","204 [132–284]","109 [70–151]","95 [62–133]","49 [32–69]","55 [36–77]","44 [28–60]","38 [24–52]","45 [29–62]","31 [20–44]"
"Bosnia and Herzegovina","Trachea, bronchus, lung cancers","6921 [3958–10326]","5543 [3170–8270]","1378 [788–2057]","","","","197 [113–294]","321 [184–479]","77 [44–115]","117 [67–175]","203 [116–302]","43 [25–64]"
"Bosnia and Herzegovina","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Bosnia and Herzegovina","Ischaemic heart disease","30666 [24621–36279]","18146 [14881–21337]","12520 [9645–15365]","","","","872 [700–1032]","1051 [862–1236]","699 [539–858]","496 [398–587]","677 [555–796]","331 [255–407]"
"Bosnia and Herzegovina","Stroke","16694 [12829–21458]","8122 [6397–10191]","8572 [6417–11477]","","","","475 [365–610]","471 [371–590]","479 [358–641]","266 [204–342]","299 [235–375]","237 [177–317]"
"Bosnia and Herzegovina","Chronic obstructive pulmonary disease","5793 [3158–9011]","3699 [2017–5754]","2094 [1142–3257]","","","","165 [90–256]","214 [117–333]","117 [64–182]","89 [49–138]","132 [72–205]","56 [31–87]"
"Botswana","Total","18931 [15135–23054]","10155 [8053–12507]","8775 [7035–10624]","","","","841 [673–1025]","913 [724–1125]","771 [618–933]","1282 [1025–1562]","1563 [1239–1925]","1072 [859–1298]"
"Botswana","Lower respiratory infections","8289 [4781–12153]","4580 [2642–6715]","3709 [2139–5438]","3768 [2173–5524]","1950 [1125–2858]","1818 [1049–2665]","368 [212–540]","412 [238–604]","326 [188–478]","428 [247–628]","530 [306–777]","352 [203–515]"
"Botswana","Trachea, bronchus, lung cancers","197 [108–301]","158 [87–242]","39 [21–59]","","","","9 [5–13]","14 [8–22]","3 [2–5]","14 [8–22]","27 [15–41]","5 [3–8]"
"Botswana","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Botswana","Ischaemic heart disease","5108 [4193–5975]","2492 [2049–2911]","2616 [2128–3076]","","","","227 [186–266]","224 [184–262]","230 [187–270]","405 [333–474]","440 [362–515]","373 [303–438]"
"Botswana","Stroke","2918 [2307–3565]","1394 [1106–1701]","1524 [1200–1877]","","","","130 [103–158]","125 [99–153]","134 [105–165]","233 [184–285]","253 [201–309]","216 [170–266]"
"Botswana","Chronic obstructive pulmonary disease","2419 [1264–3841]","1531 [800–2431]","888 [464–1410]","","","","107 [56–171]","138 [72–219]","78 [41–124]","201 [105–320]","313 [163–497]","127 [66–201]"
"Brazil","Total","1272420 [1042271–1557017]","750152 [616922–914158]","522268 [424847–645883]","","","","613 [502–750]","735 [604–896]","495 [402–612]","591 [484–723]","764 [628–930]","444 [361–549]"
"Brazil","Lower respiratory infections","237996 [89421–444852]","133243 [50063–249053]","104753 [39358–195799]","40962 [15390–76563]","22032 [8278–41182]","18929 [7112–35382]","115 [43–214]","131 [49–244]","99 [37–185]","116 [43–216]","141 [53–263]","94 [35–175]"
"Brazil","Trachea, bronchus, lung cancers","53807 [25800–90440]","31611 [15157–53132]","22196 [10643–37308]","","","","26 [12–44]","31 [15–52]","21 [10–35]","25 [12–42]","32 [16–55]","19 [9–32]"
"Brazil","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Brazil","Ischaemic heart disease","567537 [453713–681366]","358864 [285680–433409]","208673 [166133–249801]","","","","273 [218–328]","352 [280–425]","198 [157–237]","260 [208–312]","356 [283–430]","176 [140–210]"
"Brazil","Stroke","251934 [187377–332507]","135859 [101178–176825]","116075 [86218–156290]","","","","121 [90–160]","133 [99–173]","110 [82–148]","116 [86–153]","138 [103–179]","97 [72–131]"
"Brazil","Chronic obstructive pulmonary disease","161146 [62563–286973]","90575 [35165–161298]","70571 [27399–125675]","","","","78 [30–138]","89 [34–158]","67 [26–119]","75 [29–134]","97 [38–172]","58 [23–104]"
"Brunei Darussalam","Total","1064 [788–1354]","677 [495–869]","386 [283–498]","","","","251 [186–320]","311 [227–399]","188 [138–242]","318 [236–405]","389 [284–499]","247 [181–318]"
"Brunei Darussalam","Lower respiratory infections","60 [3–181]","36 [2–107]","25 [1–74]","7 [0–20]","4 [0–11]","3 [0–9]","14 [1–43]","16 [1–49]","12 [1–36]","20 [1–61]","25 [1–75]","16 [1–49]"
"Brunei Darussalam","Trachea, bronchus, lung cancers","37 [6–89]","21 [3–49]","16 [3–39]","","","","9 [1–21]","9 [2–23]","8 [1–19]","13 [2–30]","15 [2–35]","11 [2–26]"
"Brunei Darussalam","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Brunei Darussalam","Ischaemic heart disease","622 [437–818]","437 [300–575]","185 [129–247]","","","","147 [103–193]","200 [138–264]","90 [63–120]","177 [124–232]","231 [159–305]","120 [83–160]"
"Brunei Darussalam","Stroke","227 [137–339]","114 [72–169]","112 [66–173]","","","","54 [32–80]","53 [33–78]","55 [32–84]","67 [40–100]","67 [42–99]","67 [39–103]"
"Brunei Darussalam","Chronic obstructive pulmonary disease","118 [15–283]","70 [9–168]","48 [6–115]","","","","28 [4–67]","32 [4–77]","23 [3–56]","42 [5–101]","52 [7–124]","33 [4–80]"
"Bulgaria","Total","172189 [146577–198557]","104475 [89922–120006]","67713 [55657–80988]","","","","2414 [2055–2784]","3013 [2594–3461]","1848 [1519–2210]","1283 [1092–1480]","1803 [1552–2072]","826 [679–988]"
"Bulgaria","Lower respiratory infections","6925 [3675–10727]","4271 [2267–6616]","2654 [1408–4111]","1140 [605–1765]","630 [334–976]","510 [270–789]","97 [52–150]","123 [65–191]","72 [38–112]","84 [45–131]","105 [56–163]","66 [35–102]"
"Bulgaria","Trachea, bronchus, lung cancers","11464 [6136–17906]","9268 [4961–14476]","2196 [1175–3429]","","","","161 [86–251]","267 [143–418]","60 [32–94]","91 [49–142]","158 [85–247]","34 [18–53]"
"Bulgaria","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Bulgaria","Ischaemic heart disease","97640 [77578–115633]","59332 [48611–69838]","38309 [29200–47451]","","","","1369 [1088–1621]","1711 [1402–2014]","1045 [797–1295]","725 [576–859]","1030 [844–1213]","448 [342–555]"
"Bulgaria","Stroke","42236 [30901–58809]","22511 [17130–29259]","19725 [13657–29677]","","","","592 [433–825]","649 [494–844]","538 [373–810]","286 [210–399]","365 [278–474]","219 [152–330]"
"Bulgaria","Chronic obstructive pulmonary disease","13924 [6874–22778]","9093 [4489–14876]","4831 [2385–7902]","","","","195 [96–319]","262 [129–429]","132 [65–216]","96 [48–158]","145 [72–237]","59 [29–96]"
"Burkina Faso","Total","357039 [278567–436921]","183072 [142913–223554]","173967 [135858–213030]","","","","1915 [1494–2343]","1970 [1538–2406]","1860 [1452–2277]","2497 [1949–3056]","2798 [2184–3417]","2268 [1771–2777]"
"Burkina Faso","Lower respiratory infections","270277 [196384–347725]","138848 [100888–178635]","131429 [95496–169090]","184238 [133868–237032]","96846 [70369–124598]","87392 [63499–112434]","1449 [1053–1865]","1494 [1086–1922]","1405 [1021–1808]","1310 [952–1685]","1432 [1041–1843]","1220 [886–1570]"
"Burkina Faso","Trachea, bronchus, lung cancers","1010 [615–1446]","534 [326–765]","475 [290–681]","","","","5 [3–8]","6 [4–8]","5 [3–7]","13 [8–19]","17 [10–24]","11 [7–15]"
"Burkina Faso","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Burkina Faso","Ischaemic heart disease","48935 [41627–56407]","26737 [22766–30766]","22198 [18669–25610]","","","","262 [223–303]","288 [245–331]","237 [200–274]","679 [577–783]","823 [700–947]","564 [474–651]"
"Burkina Faso","Stroke","26034 [21766–30342]","11799 [9794–13813]","14234 [11925–16552]","","","","140 [117–163]","127 [105–149]","152 [127–177]","341 [285–398]","347 [288–406]","335 [281–390]"
"Burkina Faso","Chronic obstructive pulmonary disease","10784 [6123–16037]","5153 [2926–7663]","5631 [3197–8373]","","","","58 [33–86]","55 [31–82]","60 [34–90]","154 [88–229]","180 [102–267]","138 [78–205]"
"Burundi","Total","215951 [163005–269241]","113369 [85675–141159]","102582 [77159–128269]","","","","2052 [1549–2558]","2190 [1655–2727]","1918 [1443–2399]","2268 [1712–2827]","2464 [1862–3068]","2082 [1566–2604]"
"Burundi","Lower respiratory infections","166159 [115536–220840]","86284 [59996–114679]","79875 [55540–106161]","113273 [78763–150550]","59172 [41144–78645]","54101 [37618–71906]","1579 [1098–2098]","1667 [1159–2215]","1494 [1039–1985]","1208 [840–1605]","1290 [897–1714]","1131 [786–1503]"
"Burundi","Trachea, bronchus, lung cancers","453 [268–659]","230 [136–335]","222 [132–324]","","","","4 [3–6]","4 [3–6]","4 [2–6]","9 [6–14]","10 [6–14]","9 [5–13]"
"Burundi","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Burundi","Ischaemic heart disease","23009 [19592–26414]","13564 [11577–15569]","9444 [8080–10781]","","","","219 [186–251]","262 [224–301]","177 [151–202]","482 [410–553]","567 [484–651]","401 [343–457]"
"Burundi","Stroke","18093 [15213–21105]","8606 [7193–10104]","9487 [8000–11054]","","","","172 [145–201]","166 [139–195]","177 [150–207]","377 [317–440]","367 [307–431]","384 [324–448]"
"Burundi","Chronic obstructive pulmonary disease","8238 [4597–12523]","4685 [2615–7123]","3552 [1983–5401]","","","","78 [44–119]","90 [51–138]","66 [37–101]","192 [107–291]","231 [129–351]","157 [88–239]"
"Cabo Verde","Total","5095 [4364–5920]","2713 [2301–3164]","2382 [2050–2752]","","","","944 [809–1097]","1009 [856–1177]","880 [757–1016]","1360 [1165–1580]","1699 [1442–1983]","1111 [956–1284]"
"Cabo Verde","Lower respiratory infections","1919 [1303–2582]","1088 [738–1464]","831 [564–1118]","688 [467–926]","377 [256–507]","311 [211–418]","356 [241–479]","405 [275–545]","307 [208–413]","444 [301–597]","585 [397–788]","340 [231–458]"
"Cabo Verde","Trachea, bronchus, lung cancers","46 [27–67]","29 [17–42]","17 [10–25]","","","","8 [5–12]","11 [6–16]","6 [4–9]","12 [7–17]","17 [10–25]","8 [5–11]"
"Cabo Verde","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Cabo Verde","Ischaemic heart disease","1851 [1501–2180]","949 [775–1111]","902 [720–1074]","","","","343 [278–404]","353 [288–413]","333 [266–397]","541 [439–637]","663 [542–776]","452 [361–538]"
"Cabo Verde","Stroke","832 [667–1026]","417 [334–505]","416 [330–522]","","","","154 [124–190]","155 [124–188]","153 [122–193]","235 [188–290]","277 [222–336]","204 [162–257]"
"Cabo Verde","Chronic obstructive pulmonary disease","447 [248–682]","230 [128–351]","217 [120–331]","","","","83 [46–126]","86 [48–131]","80 [44–122]","128 [71–195]","157 [87–239]","107 [60–164]"
"Cambodia","Total","174067 [143065–207390]","91223 [74720–109240]","82844 [68139–98408]","","","","1104 [908–1316]","1186 [972–1421]","1026 [844–1219]","1509 [1240–1798]","1758 [1440–2105]","1315 [1082–1562]"
"Cambodia","Lower respiratory infections","71004 [43494–101156]","37958 [23252–54077]","33046 [20243–47079]","35159 [21537–50090]","19217 [11771–27377]","15943 [9766–22713]","450 [276–642]","494 [302–703]","409 [251–583]","494 [303–704]","552 [338–787]","444 [272–633]"
"Cambodia","Trachea, bronchus, lung cancers","5128 [2870–7746]","3390 [1897–5120]","1739 [973–2626]","","","","33 [18–49]","44 [25–67]","22 [12–33]","50 [28–75]","79 [44–119]","29 [16–44]"
"Cambodia","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Cambodia","Ischaemic heart disease","41425 [34912–47928]","24265 [20545–28162]","17160 [14346–19780]","","","","263 [221–304]","316 [267–366]","213 [178–245]","393 [332–455]","520 [440–603]","296 [247–341]"
"Cambodia","Stroke","40912 [33288–49159]","16663 [13612–19736]","24249 [19561–29304]","","","","260 [211–312]","217 [177–257]","300 [242–363]","406 [330–488]","376 [307–445]","425 [343–514]"
"Cambodia","Chronic obstructive pulmonary disease","15598 [8374–24434]","8948 [4804–14018]","6650 [3570–10417]","","","","99 [53–155]","116 [62–182]","82 [44–129]","166 [89–260]","231 [124–362]","121 [65–189]"
"Cameroon","Total","704741 [595150–821531]","392329 [331998–456702]","312412 [263043–364266]","","","","3007 [2539–3505]","3345 [2831–3894]","2668 [2246–3111]","3461 [2923–4034]","3964 [3354–4614]","2984 [2512–3479]"
"Cameroon","Lower respiratory infections","539446 [428927–651647]","299021 [237759–361215]","240425 [191168–290432]","344938 [274269–416683]","188937 [150228–228234]","156001 [124041–188448]","2301 [1830–2780]","2550 [2027–3080]","2053 [1632–2480]","1988 [1581–2401]","2269 [1804–2741]","1721 [1369–2079]"
"Cameroon","Trachea, bronchus, lung cancers","2086 [1407–2757]","1291 [871–1705]","796 [537–1052]","","","","9 [6–12]","11 [7–15]","7 [5–9]","17 [11–22]","21 [14–28]","12 [8–17]"
"Cameroon","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Cameroon","Ischaemic heart disease","72455 [63137–82003]","44583 [38969–50741]","27872 [24113–31774]","","","","309 [269–350]","380 [332–433]","238 [206–271]","648 [565–733]","806 [705–918]","498 [431–567]"
"Cameroon","Stroke","59475 [51823–67775]","30491 [26406–34714]","28984 [25139–33047]","","","","254 [221–289]","260 [225–296]","247 [215–282]","514 [448–586]","531 [460–605]","495 [429–565]"
"Cameroon","Chronic obstructive pulmonary disease","31279 [19669–44152]","16944 [10655–23917]","14335 [9014–20235]","","","","133 [84–188]","144 [91–204]","122 [77–173]","294 [185–414]","335 [211–473]","257 [162–363]"
"Canada","Total","98748 [71327–130383]","58907 [42928–75662]","39841 [27227–54967]","","","","272 [197–359]","327 [238–420]","218 [149–301]","152 [110–201]","199 [145–255]","108 [74–150]"
